0.0 	 0.0 
0.02 	 1.1745602359200202 
0.04 	 2.403021316648839 
0.06 	 3.6243718546715256 
0.08 	 4.779544522901372 
0.1 	 5.818840450536492 
0.12 	 6.706925465477298 
0.14 	 7.428193174728292 
0.16 	 7.9892390676691285 
0.18 	 8.420397763588948 
0.2 	 8.775327620678512 
0.22 	 9.129552618604015 
0.24 	 9.578543500627081 
0.26 	 10.235769347304165 
0.28 	 11.231312064227177 
0.3 	 12.712087573870539 
0.32 	 14.842304315729697 
0.34 	 17.8076610960225 
0.36 	 21.817098650813943 
0.38 	 27.11190928990038 
0.4 	 33.96521703359512 
0.42 	 42.69690754928469 
0.44 	 53.662508434598344 
0.46 	 67.27686064779977 
0.48 	 83.97679524137523 
0.5 	 104.26302466130711 
0.52 	 128.6107986908357 
0.54 	 157.55428229370415 
0.56 	 191.50610109300345 
0.58 	 230.9337971779876 
0.6 	 276.03316539966835 
0.62 	 327.07866956242253 
0.64 	 383.879261323508 
0.66 	 446.4110085194512 
0.68 	 513.9754136279613 
0.7 	 586.222802980299 
0.72 	 661.9449699768574 
0.74 	 740.5549029692867 
0.76 	 820.4884760345349 
0.78 	 901.120521422004 
0.8 	 980.8198401552763 
0.82 	 1059.1809164529066 
0.84 	 1134.846940614978 
0.86 	 1207.866846894495 
0.88 	 1277.4358141265777 
0.9 	 1344.1890533022176 
0.92 	 1407.9843311536326 
0.94 	 1470.0255932439868 
0.96 	 1530.7328919764495 
0.98 	 1591.720284401858 
1.0 	 1653.6956416022633 
1.02 	 1718.4470160578396 
1.04 	 1786.6225259876949 
1.06 	 1859.9642689083475 
1.08 	 1938.7567102291796 
1.1 	 2024.5718339879218 
1.12 	 2117.1464595375296 
1.14 	 2217.879179397218 
1.16 	 2325.89846674805 
1.18 	 2442.506418265347 
1.2 	 2566.2264726858975 
1.22 	 2698.341031528265 
1.24 	 2836.7591786798357 
1.26 	 2982.7471119749835 
1.28 	 3133.536446885803 
1.3 	 3290.279607458103 
1.32 	 3449.4398743207857 
1.34 	 3611.886439616237 
1.36 	 3773.2852839364887 
1.38 	 3934.0513957157027 
1.4 	 4089.2026135699975 
1.42 	 4238.606959888774 
1.44 	 4377.045682619785 
1.46 	 4503.8791589899465 
1.48 	 4614.319022013453 
1.5 	 4707.391306489075 
1.52 	 4779.532598178185 
1.54 	 4829.687399031684 
1.56 	 4856.219773660061 
1.58 	 4858.238519551812 
1.6 	 4836.42347149948 
1.62 	 4790.212257148484 
1.64 	 4722.555733753975 
1.66 	 4633.278952815869 
1.68 	 4527.165420414461 
1.7 	 4404.40843594497 
1.72 	 4270.954566770686 
1.74 	 4127.314594703752 
1.76 	 3979.8847608810156 
