0.0 	 0.0 
0.02 	 0.3675479981026131 
0.04 	 0.7518676659436083 
0.06 	 1.1338752020134353 
0.08 	 1.4952086754080278 
0.1 	 1.8202791741066136 
0.12 	 2.098116386783909 
0.14 	 2.3238171440026156 
0.16 	 2.499478991325686 
0.18 	 2.6345904935990925 
0.2 	 2.7459386985508325 
0.22 	 2.857166774313384 
0.24 	 2.9981608697193955 
0.26 	 3.204460654438133 
0.28 	 3.5168746707928253 
0.3 	 3.981445500511943 
0.32 	 4.649858070203202 
0.34 	 5.580323240003987 
0.36 	 6.838901530754338 
0.38 	 8.501159279725073 
0.4 	 10.65397158895669 
0.42 	 13.397204753019166 
0.44 	 16.84493136971947 
0.46 	 21.12576593631467 
0.48 	 26.381874941438003 
0.5 	 32.766233816926885 
0.52 	 40.437792454195254 
0.54 	 49.55438258113613 
0.56 	 60.26345220709406 
0.58 	 72.6910257171564 
0.6 	 86.92962680496389 
0.62 	 103.02621529013727 
0.64 	 120.9714217126148 
0.66 	 140.69146304537387 
0.68 	 162.0440511774525 
0.7 	 184.81934887349425 
0.72 	 208.74660022635615 
0.74 	 233.50650700599394 
0.76 	 258.74880413963353 
0.78 	 284.11388473498977 
0.8 	 309.2568159040857 
0.82 	 333.87173823271587 
0.84 	 357.71450082516975 
0.86 	 380.62147166172133 
0.88 	 402.5227740027417 
0.9 	 423.4487033961576 
0.92 	 443.5287252139476 
0.94 	 462.98317227527366 
0.96 	 482.10847831344205 
0.98 	 501.2574142938019 
1.0 	 520.8162636740051 
1.02 	 541.1811164539117 
1.04 	 562.7354416694404 
1.06 	 585.8308089387997 
1.08 	 610.7721057220487 
1.1 	 637.8079095415424 
1.12 	 667.1259234084962 
1.14 	 698.8526806508052 
1.16 	 733.0561779800266 
1.18 	 769.7497831949017 
1.2 	 808.8957275982283 
1.22 	 850.40672993568 
1.24 	 894.1447647882744 
1.26 	 939.9166103339501 
1.28 	 987.4664990220735 
1.3 	 1036.466858748358 
1.32 	 1086.5086886258441 
1.34 	 1137.0934937339382 
1.36 	 1187.6288556754682 
1.38 	 1237.429607712214 
1.4 	 1285.7262040520272 
1.42 	 1331.681238923597 
1.44 	 1374.4142313811874 
1.46 	 1413.0338309258345 
1.48 	 1446.675634012923 
1.5 	 1474.5429697212835 
1.52 	 1495.9474510863404 
1.54 	 1510.3459063844382 
1.56 	 1517.370557922097 
1.58 	 1516.849988335736 
1.6 	 1508.8194330754143 
1.62 	 1493.5201060015534 
1.64 	 1471.3884115637227 
1.66 	 1443.0368347511483 
1.68 	 1409.2288852739462 
1.7 	 1370.8506347745822 
1.72 	 1328.8811403719412 
1.74 	 1284.3634874198497 
1.76 	 1238.3774545803792 
1.78 	 1192.0140682180893 
1.8 	 1146.3517158373165 
1.82 	 1102.4331303116805 
1.84 	 1061.2424813405032 
1.86 	 1023.6820063938876 
1.88 	 990.5480271711356 
1.9 	 962.5067520027726 
1.92 	 940.0708737323691 
1.94 	 923.5785510097414 
1.96 	 913.1768262464773 
1.98 	 908.8118053925317 
2.0 	 910.2279254742492 
2.02 	 916.9782972883263 
2.04 	 928.4473892462958 
2.06 	 943.8862165625081 
2.08 	 962.4587873721277 
2.1 	 983.296983077054 
2.12 	 1005.5595381000725 
