0.0 	 0.0 
0.02 	 6.791347479386763 
0.04 	 14.09549278239454 
0.06 	 21.64065535555704 
0.08 	 29.160914790143735 
0.1 	 36.422479515306726 
0.12 	 43.245254143426095 
0.14 	 49.516992312916116 
0.16 	 55.198545464212316 
0.18 	 60.32011742393726 
0.2 	 64.96974483049823 
0.22 	 69.27621803765823 
0.24 	 73.38919382538052 
0.26 	 77.45929278069238 
0.28 	 81.62058308706787 
0.3 	 85.97716366203822 
0.32 	 90.59474111777683 
0.34 	 95.49730768756503 
0.36 	 100.66839335468457 
0.38 	 106.05595205410859 
0.4 	 111.57975980502789 
0.42 	 117.1402178011136 
0.44 	 122.62760499384467 
0.46 	 127.9310445354283 
0.48 	 132.94667742306387 
0.5 	 137.58473434181832 
0.52 	 141.77534445009155 
0.54 	 145.47301845762246 
0.56 	 148.6598066867822 
0.58 	 151.34718008411056 
0.6 	 153.57673051448322 
0.62 	 155.41984573168753 
0.64 	 156.976583451056 
0.66 	 158.37403709669996 
0.68 	 159.76453497037568 
0.7 	 161.3240243227698 
0.72 	 163.25094495639146 
0.74 	 165.7657850463269 
0.76 	 169.1113387020677 
0.78 	 173.55346796914975 
0.8 	 179.38194124290683 
0.82 	 186.91071333226404 
0.84 	 196.4768697877113 
0.86 	 208.4374152419618 
0.88 	 223.16316727227948 
0.9 	 241.02923283873335 
0.92 	 262.40188428092233 
0.94 	 287.6220877200992 
0.96 	 316.9864228694534 
0.98 	 350.726610788825 
1.0 	 388.98926853903265 
1.02 	 431.8177701013184 
1.04 	 479.13815243613186 
1.06 	 530.7508225186112 
1.08 	 586.3293805679621 
1.1 	 645.4271961974426 
1.12 	 707.491517291441 
1.14 	 771.8839547486867 
1.16 	 837.9052997652643 
1.18 	 904.8219390101698 
1.2 	 971.8907734306039 
1.22 	 1038.3796198478422 
1.24 	 1103.5806224017645 
1.26 	 1166.8151886515982 
1.28 	 1227.4302796245522 
1.3 	 1284.7873461511797 
1.32 	 1338.2465996079466 
1.34 	 1387.1504158086912 
1.36 	 1430.8103120875658 
1.38 	 1468.5019875201115 
1.4 	 1499.47233067456 
1.42 	 1522.961114799209 
1.44 	 1538.2384260387132 
1.46 	 1544.6568738216513 
1.48 	 1541.7155242466768 
1.5 	 1529.1305134408376 
1.52 	 1506.9056823229437 
1.54 	 1475.395555113115 
1.56 	 1435.3527442380632 
1.58 	 1387.9525084561199 
1.6 	 1334.7887150406034 
1.62 	 1277.8377317401926 
1.64 	 1219.3895530628429 
1.66 	 1161.9484184063726 
1.68 	 1108.1079533543668 
1.7 	 1060.4081536281449 
1.72 	 1021.1831362447267 
1.74 	 992.4094496536012 
1.76 	 975.5649444792632 
1.78 	 971.5079247896203 
1.8 	 980.3856991082215 
1.82 	 1001.5808277390456 
1.84 	 1033.702283378202 
1.86 	 1074.6272318831677 
1.88 	 1121.5969409603376 
1.9 	 1171.3671974466088 
1.92 	 1220.409466418899 
1.94 	 1265.154021101876 
1.96 	 1302.2608818595781 
1.98 	 1328.899367673466 
2.0 	 1343.0132737032043 
2.02 	 1343.5469900980386 
2.04 	 1330.6088663809298 
2.06 	 1305.5519833161088 
2.08 	 1270.9589138707368 
2.1 	 1230.5252914262996 
2.12 	 1188.8460315151117 
2.14 	 1151.1167924429328 
2.16 	 1122.7707969248597 
2.18 	 1109.076877292948 
2.2 	 1114.7283120348711 
2.22 	 1143.4537225573715 
2.24 	 1197.6811313148837 
2.26 	 1278.2843102012155 
2.28 	 1384.4366605481264 
2.3 	 1513.591799132475 
2.32 	 1661.60151839676 
2.34 	 1822.9708350877513 
2.36 	 1991.2369302626057 
2.38 	 2159.445050106333 
2.4 	 2320.6816228145653 
2.42 	 2468.615051786053 
2.44 	 2597.989909839861 
2.46 	 2705.022077074888 
2.48 	 2787.6512597721808 
2.5 	 2845.622613439533 
2.52 	 2880.3889966608017 
2.54 	 2894.8469338438513 
2.56 	 2892.9394911994564 
2.58 	 2879.174978143023 
2.6 	 2858.1194024584315 
2.62 	 2833.921761659542 
2.64 	 2809.924634958953 
2.66 	 2788.3994190000776 
2.68 	 2770.42809279473 
2.7 	 2755.934260732161 
2.72 	 2743.8481094411886 
2.74 	 2732.375166680937 
2.76 	 2719.329044958192 
2.78 	 2702.4845275264584 
2.8 	 2679.9093744332677 
2.82 	 2650.2402689241367 
2.84 	 2612.878960265724 
2.86 	 2568.0970898121445 
2.88 	 2517.0505095784074 
2.9 	 2461.7143667316745 
2.92 	 2404.7574666849937 
2.94 	 2349.377640588234 
2.96 	 2299.11891012146 
2.98 	 2257.6867583230737 
3.0 	 2228.7710227554535 
3.02 	 2215.878541605555 
3.04 	 2222.1716073668467 
3.06 	 2250.3052407738533 
3.08 	 2302.2574376419766 
3.1 	 2379.15208598326 
3.12 	 2481.0832909176543 
3.14 	 2606.9603606887704 
3.16 	 2754.4018687670564 
3.18 	 2919.711942174809 
3.2 	 3097.969664388781 
3.22 	 3283.251915362284 
3.24 	 3468.9916344945395 
3.26 	 3648.44996083389 
3.28 	 3815.256306083955 
3.3 	 3963.9504428835003 
3.32 	 4090.450257092995 
3.34 	 4192.371606195349 
3.36 	 4269.14397200783 
3.38 	 4321.895519868659 
3.4 	 4353.119139873605 
3.42 	 4366.170367575053 
3.44 	 4364.681373454736 
3.46 	 4351.995917134587 
3.48 	 4330.733940184131 
3.5 	 4302.580078906455 
3.52 	 4268.359876847026 
3.54 	 4228.4257174481945 
3.56 	 4183.328049458191 
3.58 	 4134.703280524687 
3.6 	 4086.273791302258 
3.62 	 4044.832056983196 
